"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","Routerbo_1c:9f:51","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:9f:51  Cost = 0  Port = 0x0001"
"2","2.001730325","Routerbo_1c:9f:51","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:9f:51  Cost = 0  Port = 0x0001"
"3","4.004136101","Routerbo_1c:9f:51","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:9f:51  Cost = 0  Port = 0x0001"
"4","6.006258737","Routerbo_1c:9f:51","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:9f:51  Cost = 0  Port = 0x0001"
"5","7.253846026","172.16.30.1","172.16.1.10","TCP","74","45728  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1736416115 TSecr=0 WS=128"
"6","7.254378716","172.16.1.10","172.16.30.1","TCP","74","21  >  45728 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1153617091 TSecr=1736416115 WS=128"
"7","7.254406374","172.16.30.1","172.16.1.10","TCP","66","45728  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1736416115 TSecr=1153617091"
"8","7.259184870","172.16.1.10","172.16.30.1","FTP","116","Response: 220 ProFTPD Server (Debian) [::ffff:172.16.1.10]"
"9","7.259197511","172.16.30.1","172.16.1.10","TCP","66","45728  >  21 [ACK] Seq=1 Ack=51 Win=64256 Len=0 TSval=1736416120 TSecr=1153617095"
"10","7.259279856","172.16.30.1","172.16.1.10","FTP","77","Request: USER rcom"
"11","7.259578573","172.16.1.10","172.16.30.1","TCP","66","21  >  45728 [ACK] Seq=51 Ack=12 Win=65280 Len=0 TSval=1153617096 TSecr=1736416120"
"12","7.260172794","172.16.1.10","172.16.30.1","FTP","98","Response: 331 Password required for rcom"
"13","7.260246828","172.16.30.1","172.16.1.10","FTP","77","Request: PASS rcom"
"14","7.304278020","172.16.1.10","172.16.30.1","TCP","66","21  >  45728 [ACK] Seq=83 Ack=23 Win=65280 Len=0 TSval=1153617141 TSecr=1736416121"
"15","7.436180090","172.16.1.10","172.16.30.1","FTP","112","Response: 230-Welcome, archive user rcom@172.16.1.31 !"
"16","7.436196992","172.16.1.10","172.16.30.1","FTP","69","Response:  "
"17","7.436205094","172.16.1.10","172.16.30.1","FTP","112","Response:  The local time is: Fri Dec 13 16:23:02 2024"
"18","7.436250212","172.16.1.10","172.16.30.1","FTP","69","Response:  "
"19","7.436294771","172.16.1.10","172.16.30.1","FTP","139","Response:  This is an experimental FTP server.  If you have any unusual problems,"
"20","7.436325013","172.16.1.10","172.16.30.1","FTP","129","Response:  please report them via e-mail to <root@ftp.netlab.fe.up.pt>."
"21","7.436383332","172.16.1.10","172.16.30.1","FTP","94","Response:  "
"22","7.436580079","172.16.30.1","172.16.1.10","TCP","66","45728  >  21 [ACK] Seq=23 Ack=345 Win=64128 Len=0 TSval=1736416297 TSecr=1153617272"
"23","7.436604594","172.16.30.1","172.16.1.10","FTP","72","Request: pasv"
